FBti0063222	0.0715660842192608	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	5225877	5225928	-	transposable_element	NA
FBgn0004188	0	NA	NA	NA	NA	NA	chr3R	24556087	24556194	+	snRNA	snRNA:U6:96Aa
FBgn0037962	0.782295597973058	0.018692627276648	0.0886812522424847	0.210784430800955	0.83305548802487	NA	chr3R	11892305	11893297	-	protein_coding	Dnali1
RR48334_transposable_element	2.11767627848832	0.0998918295867304	0.135625847023051	0.736525019229945	0.461411247302124	NA	chr3R	2143134	2150545	+	transposable_element	NA
FBgn0038158	0.366924737544667	0.00932726410583983	0.0574885168728301	0.162245690325819	0.871112380739505	NA	chr3R	13587996	13588725	+	protein_coding	CG14370
FBgn0265043	0	NA	NA	NA	NA	NA	chr3R	17391501	17392173	-	ncRNA	asRNA:CR44160
FBgn0051404	0.815126149970515	-0.0210914538643567	0.0937986303053505	-0.224858868361893	0.822089068174382	NA	chr3R	19375042	19376023	-	protein_coding	CG31404
FBgn0267143	0	NA	NA	NA	NA	NA	chr3R	12329319	12330223	+	ncRNA	lncRNA:CR45583
FBgn0039309	0	NA	NA	NA	NA	NA	chr3R	25270208	25273267	+	protein_coding	CG11891
FBti0019305	1.30228494162036	0.111352847276194	0.111862245895409	0.995446197104863	0.319519299593409	NA	chr3R	5446015	5452418	+	transposable_element	NA
FBti0059844	0	NA	NA	NA	NA	NA	chr3R	7451651	7451974	-	transposable_element	NA
FBgn0040569	0	NA	NA	NA	NA	NA	chr3R	18372927	18373329	+	ncRNA	lncRNA:CR14310
FBti0148146	0	NA	NA	NA	NA	NA	chr3R	1237700	1238674	+	transposable_element	NA
FBti0063124	0	NA	NA	NA	NA	NA	chr3R	4905298	4905387	-	transposable_element	NA
FBgn0037870	1.33679638105587	0.0259934037848211	0.105710490136765	0.245892377863272	0.805765544305424	NA	chr3R	11196091	11197285	+	protein_coding	CG18577
FBgn0267694	0	NA	NA	NA	NA	NA	chr3R	16526930	16527416	-	ncRNA	lncRNA:CR46030
FBgn0037764	0.224756680655294	0.0316096021062391	0.0574232589753856	0.550466878234628	0.581999188655896	NA	chr3R	9817427	9818395	-	protein_coding	CG9459
FBgn0037736	6.13375909062327	0.394386379453719	0.200843378165538	1.96365139371764	0.0495705329904299	NA	chr3R	9734011	9739979	-	protein_coding	side-VII
FBti0062444	0.265533073324862	-0.00768559337116721	0.0574858754210852	-0.133695334982204	0.893643494191056	NA	chr3R	4555708	4556140	-	transposable_element	NA
FBti0062756	0	NA	NA	NA	NA	NA	chr3R	4607735	4608118	+	transposable_element	NA
FBgn0038191	2.46811980220828	-0.0129634075777251	0.146735923587882	-0.0883451527121184	0.929602352551201	NA	chr3R	13960711	13964174	-	protein_coding	CG9925
FBgn0051416	0.0749188935517645	0.0141668483980337	0.056966462836393	0.248687520563119	0.803602502784138	NA	chr3R	24915059	24915131	-	tRNA	tRNA:Asp-GTC-3-1
FBti0019331	0.0749188935517645	0.0141668483980337	0.056966462836393	0.248687520563119	0.803602502784138	NA	chr3R	8042713	8043787	-	transposable_element	NA
FBgn0067407	0	NA	NA	NA	NA	NA	chr3R	27845088	27845414	+	pseudogene	Or98P
FBgn0004644	5.49055702466895	-0.197369811537034	0.196071021957681	-1.00662407716543	0.314115459571219	NA	chr3R	23128168	23141906	-	protein_coding	hh
FBgn0264792	0.660858804635866	0.0181701898448294	0.0716480108125598	0.253603549334606	0.79980185429069	NA	chr3R	29458778	29459278	-	ncRNA	lncRNA:CR44022
FBti0062793	0.0715660842192608	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	17645880	17646017	-	transposable_element	NA
FBgn0051041	4.49859276098852	-0.136801012398837	0.184586197830264	-0.741122651676437	0.458619076376224	NA	chr3R	29590069	29590906	-	protein_coding	CG31041
FBgn0051482	0.0715660842192608	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	6601241	6602201	+	protein_coding	CG31482
FBgn0039091	0.490289753980156	0.0217786221688393	0.0701163869171662	0.310606737260549	0.756099604779363	NA	chr3R	23587119	23589819	-	protein_coding	CG10182
FBti0063091	0	NA	NA	NA	NA	NA	chr3R	4717577	4717615	+	transposable_element	NA
FBgn0051036	5.27841882719991	0.0396282233847558	0.188284619610843	0.21046978487495	0.83330103167106	NA	chr3R	29908106	29912892	+	protein_coding	CG31036
FBgn0038242	0.658558040335827	-0.00748698195099733	0.0875413635837756	-0.0855250780259142	0.931843959127658	NA	chr3R	14565926	14566513	+	protein_coding	CG14852
FBgn0262004	0	NA	NA	NA	NA	NA	chr3R	17413900	17414607	+	protein_coding	CG42822
FBgn0046887	0.803026861525239	-0.00721755852127979	0.0833018393833996	-0.0866434471880114	0.930954929872101	NA	chr3R	27542496	27543888	+	protein_coding	Gr98b
FBti0059875	0.506427986192729	0.0267118903286157	0.0704887672114399	0.378952440017713	0.704723181705595	NA	chr3R	22733081	22733350	+	transposable_element	NA
FBgn0267782	0.441843631096431	0.0166779843161056	0.0612254324356739	0.272402883125869	0.785312256081878	NA	chr3R	30272761	30273555	-	ncRNA	lncRNA:CR46113
FBti0063883	0.475638294643037	-0.00992951509654274	0.068790236475436	-0.144344831553071	0.885228178500792	NA	chr3R	20547511	20547573	-	transposable_element	NA
FBgn0039628	1.12828528691745	-0.0167647108737574	0.110859897832096	-0.151224303842933	0.879798779067721	NA	chr3R	29051055	29052267	+	protein_coding	CG11841
FBgn0037322	0	NA	NA	NA	NA	NA	chr3R	5397642	5399196	-	protein_coding	Or83a
FBti0019449	0.864884221738978	0.076415487310748	0.087537485849867	0.872945876487772	0.382692579083417	NA	chr3R	28302179	28302534	-	transposable_element	NA
FBgn0267149	0.297142039344303	0.00109553963928509	0.057260263470734	0.0191326335731065	0.984735298363714	NA	chr3R	13478264	13478780	+	ncRNA	lncRNA:CR45589
FBgn0027109	0.0749188935517645	0.0141668483980337	0.056966462836393	0.248687520563119	0.803602502784138	NA	chr3R	16609219	16611325	+	protein_coding	NPF
FBti0020358	0	NA	NA	NA	NA	NA	chr3R	12482772	12483194	-	transposable_element	NA
FBtr0304237_df_nrg	0	NA	NA	NA	NA	NA	chr3R	31753523	31753544	-	miRNA	NA
FBgn0085431	5.11973311399601	-0.245749903160351	0.192143367022739	-1.27899238453164	0.200899737654833	NA	chr3R	12386248	12402902	+	protein_coding	CG34402
FBgn0052855	2.56723710082225	-0.118926167595306	0.140454438607359	-0.84672416745593	0.397148884825872	NA	chr3R	16078979	16080992	-	protein_coding	CG32855
FBgn0261455	0.0749188935517645	0.0141668483980337	0.056966462836393	0.248687520563119	0.803602502784138	NA	chr3R	22036342	22036443	+	snoRNA	scaRNA:MeU5-G38
FBti0059757	0	NA	NA	NA	NA	NA	chr3R	12473629	12474881	-	transposable_element	NA
FBgn0037254	6.31696669990289	0.0228675804617729	0.197348932197607	0.11587384946616	0.907752521166506	NA	chr3R	4480811	4484215	+	protein_coding	CG14651
FBgn0003319	4.8312218771514	0.0888820625705643	0.185388234204998	0.47943745163612	0.631627455506427	NA	chr3R	16116160	16145284	+	protein_coding	Sb
FBgn0051220	1.5104097142514	0.101851549996449	0.103944822850558	0.979861692033299	0.327154394719799	NA	chr3R	19648486	19650586	+	protein_coding	CG31220
FBgn0264991	0.146484977771025	0.0033326522376275	0.0572090489926401	0.0582539352831445	0.953546359483498	NA	chr3R	13312854	13313188	-	protein_coding	CG44142
FBgn0051358	0.0715660842192608	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	12027735	12031757	-	protein_coding	CG31358
FBgn0267672	0.213458030650678	0.0141250127904946	0.056966462836393	0.247953130442055	0.804170670995559	NA	chr3R	11335550	11336307	-	ncRNA	lncRNA:CR46008
FBti0059751	0	NA	NA	NA	NA	NA	chr3R	12490554	12497205	-	transposable_element	NA
FBgn0023495	6.31329864139786	0.01481739657871	0.203368197261618	0.0728599494819168	0.941917564881666	NA	chr3R	13370239	13371904	-	protein_coding	Lip3
FBgn0267229	0.511021017532337	0.000122710819872031	0.064752021584632	0.00189508862996109	0.998487938945861	NA	chr3R	28970540	28972750	+	ncRNA	lncRNA:CR45669
FBti0061783	0	NA	NA	NA	NA	NA	chr3R	4283276	4283317	-	transposable_element	NA
FBgn0261638	0.343804776209131	0.0161284357271482	0.0576863211662271	0.279588564517279	0.779793181542405	NA	chr3R	6767049	6779728	+	ncRNA	lncRNA:CR42721
FBgn0267144	0.0715660842192608	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	12327346	12328003	+	ncRNA	lncRNA:CR45584
FBgn0085804	0	NA	NA	NA	NA	NA	chr3R	722369	722621	-	pseudogene	CR41571
FBti0019438	0.340451966876627	0.00161328180738646	0.0612240745411993	0.026350448242396	0.97897781698385	NA	chr3R	26810607	26811035	-	transposable_element	NA
FBgn0038818	1.44360113587693	0.00616522682856161	0.120411244667193	0.0512014209769346	0.959165019555882	NA	chr3R	20652566	20659904	-	protein_coding	Nep4
FBti0062104	0.554186107985261	-0.0413854332289843	0.0784489094125442	-0.52754631694557	0.597814261168441	NA	chr3R	14706981	14707050	-	transposable_element	NA
FBgn0039087	0.146484977771025	0.0033326522376275	0.0572090489926401	0.0582539352831445	0.953546359483498	NA	chr3R	23536992	23538908	-	protein_coding	Ugt303B2
FBgn0039342	0.0715660842192608	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	25505190	25505931	+	protein_coding	CG5107
FBgn0039217	0	NA	NA	NA	NA	NA	chr3R	24712779	24717430	+	protein_coding	CG13627
FBti0061676	0	NA	NA	NA	NA	NA	chr3R	4185555	4186323	+	transposable_element	NA
FBgn0261845	0	NA	NA	NA	NA	NA	chr3R	21365608	21370249	+	protein_coding	pre-mod(mdg4)-U
FBgn0259732	0	NA	NA	NA	NA	NA	chr3R	13813108	13814648	+	protein_coding	tal-3A
FBgn0039596	0.293789230011799	-0.0196144286041216	0.0572434217000494	-0.342649478692932	0.731862174301458	NA	chr3R	28748383	28751661	-	protein_coding	CG10000
FBgn0039307	0.584699689076997	0.0592944320519852	0.0743422362447828	0.797587415271576	0.425109956444204	NA	chr3R	25268660	25269965	+	pseudogene	CR13656
FBgn0082989	0.146484977771025	0.0033326522376275	0.0572090489926401	0.0582539352831445	0.953546359483498	NA	chr3R	5598637	5598777	-	snoRNA	snoRNA:Psi28S-2442a
FBgn0038295	1.50438594837272	0.0388635361999336	0.115229576216932	0.337270494918501	0.735912999656122	NA	chr3R	15150374	15191242	+	protein_coding	Gyc88E
FBgn0029170	0.149837787103529	0.0244994449775632	0.0572188573433592	0.428170818416503	0.668526760313674	NA	chr3R	27049219	27051004	+	protein_coding	TwdlT
FBgn0260224	0	NA	NA	NA	NA	NA	chr3R	26057346	26058223	-	protein_coding	CG42498
FBgn0037922	2.32001113766788	0.143332386182989	0.14888726522114	0.962690704071298	0.335702763155237	NA	chr3R	11623338	11624948	+	protein_coding	CG14711
FBgn0039474	1.93001563580307	-0.121980916147884	0.128433731339717	-0.949757628899174	0.342235419941391	NA	chr3R	27020237	27021378	-	protein_coding	CG6283
FBgn0039987	0	NA	NA	NA	NA	NA	chr3R	1031170	1031354	+	pseudogene	CR12798
FBgn0001180	4.60140190062955	-0.122095807982484	0.178968984643746	-0.682217693895543	0.495101308005674	NA	chr3R	8690979	8697822	-	protein_coding	hb
FBti0059901	0.190614179773098	-0.0195095334233174	0.0572516311354118	-0.340768167411219	0.733278116368329	NA	chr3R	7915827	7915889	+	transposable_element	NA
FBti0063108	0	NA	NA	NA	NA	NA	chr3R	4831511	4831662	+	transposable_element	NA
FBgn0051272	1.69265095751016	0.0069365085195413	0.126480684159457	0.0548424335750454	0.956263994148043	NA	chr3R	10756295	10759398	-	protein_coding	CG31272
FBgn0038570	0	NA	NA	NA	NA	NA	chr3R	18165441	18167273	-	protein_coding	Prx5
FBgn0038571	0	NA	NA	NA	NA	NA	chr3R	18165441	18167273	-	protein_coding	CG7215
FBgn0262319	0	NA	NA	NA	NA	NA	chr3R	25588858	25588958	-	pre_miRNA	mir-1000
FBgn0045473	0.193966989105602	0.00107653745568993	0.0572683073226123	0.0187981364566168	0.985002140453375	NA	chr3R	9995543	9996789	-	protein_coding	Gr85a
FBgn0086917	0.292969955542051	0.00541112245673371	0.0575789945830445	0.0939773696279015	0.925127133583691	NA	chr3R	3322809	3354486	+	protein_coding	spok
FBti0019284	0	NA	NA	NA	NA	NA	chr3R	4355145	4355441	-	transposable_element	NA
FBgn0039616	0.923039068628224	-0.0045726659534257	0.0900771399816443	-0.0507638891993852	0.959513666002365	NA	chr3R	28923043	28925086	+	protein_coding	CG11828
FBgn0039673	6.578113943325	-0.0647560193522656	0.203666518801959	-0.317951226019791	0.750521934447712	NA	chr3R	29598669	29600862	-	protein_coding	CG7568
FBgn0267783	2.70858791041864	0.241551717244227	0.158049110673813	1.52833328966178	0.126429808644984	NA	chr3R	30357254	30358138	-	ncRNA	lncRNA:CR46114
FBgn0038921	1.7614260324378	-0.00962302443742902	0.120409268010441	-0.0799193002036568	0.936301439584834	NA	chr3R	22014696	22016212	+	protein_coding	Theg
FBgn0038291	0	NA	NA	NA	NA	NA	chr3R	15137147	15139007	+	protein_coding	CG3984
FBti0063856	0	NA	NA	NA	NA	NA	chr3R	20343358	20343425	+	transposable_element	NA
FBti0063747	0	NA	NA	NA	NA	NA	chr3R	19128664	19128762	-	transposable_element	NA
FBgn0004053	0.367888849093815	0.0126341942522709	0.057755510911278	0.218753051491122	0.826842420541689	NA	chr3R	6752863	6754194	-	protein_coding	zen
FBgn0015008	1.32507041860424	0.0491034127896634	0.0957772729052744	0.512683346478529	0.608172840838401	NA	chr3R	16975884	16977795	-	protein_coding	Actn3
FBgn0038294	1.57700407762444	0.0244638397601808	0.128580488245627	0.190260902676366	0.849104689147009	NA	chr3R	15170624	15181510	-	protein_coding	Mf
FBgn0037783	0.584699689076997	0.0592944320519852	0.0743422362447828	0.797587415271576	0.425109956444204	NA	chr3R	10060251	10061136	+	protein_coding	Npc2c
FBti0062781	0.368708123563563	-0.00915363066561045	0.0626406582308519	-0.146129222203832	0.883819378039938	NA	chr3R	5551756	5552371	-	transposable_element	NA
FBgn0039070	4.26774427069315	-0.085945769809278	0.179431792658037	-0.47898852559019	0.631946791641328	NA	chr3R	23286092	23288051	-	protein_coding	CG17083
FBgn0051371	0.847156063527312	-0.0346173862530499	0.0921383748846316	-0.375710840313768	0.707131877970648	NA	chr3R	30501123	30503506	-	protein_coding	CG31371
FBgn0267721	0	NA	NA	NA	NA	NA	chr3R	22337063	22337669	+	ncRNA	asRNA:CR46054
FBgn0267944	0.0749188935517645	0.0141668483980337	0.056966462836393	0.248687520563119	0.803602502784138	NA	chr3R	7318987	7319232	+	ncRNA	lncRNA:CR46224
FBti0062492	0	NA	NA	NA	NA	NA	chr3R	4604683	4604832	-	transposable_element	NA
FBgn0267673	0.0749188935517645	0.0141668483980337	0.056966462836393	0.248687520563119	0.803602502784138	NA	chr3R	11354347	11355123	+	ncRNA	lncRNA:CR46009
FBgn0051017	2.20416993250265	0.0490689688929165	0.138780293319087	0.353573030574998	0.723658888868536	NA	chr3R	30604180	30606144	+	protein_coding	PH4alphaNE3
FBgn0039421	0.911740418623609	-0.0140018792174952	0.0944877916467781	-0.148187178189518	0.882195050421288	NA	chr3R	26344289	26345473	-	protein_coding	CG6036
FBti0019344	0.363571928212163	-0.0090640089747491	0.0623295457291932	-0.145420744988741	0.884378686626035	NA	chr3R	9278839	9284016	-	transposable_element	NA
FBti0062079	0.149837787103529	0.0244994449775632	0.0572188573433592	0.428170818416503	0.668526760313674	NA	chr3R	32037344	32037842	+	transposable_element	NA
FBgn0011840	0	NA	NA	NA	NA	NA	chr3R	17620143	17620216	-	tRNA	tRNA:Ala-AGC-2-3
FBgn0040565	0	NA	NA	NA	NA	NA	chr3R	17596535	17598453	+	protein_coding	CG7606
FBgn0037626	5.79163940303285	0.178032093379213	0.188927386810614	0.942330788482654	0.346023309825198	NA	chr3R	8769393	8771150	+	protein_coding	CG8236
FBti0019397	1.80675211655174	0.00855410289731672	0.136504116317147	0.0626655307407913	0.950032845907664	NA	chr3R	18061646	18063145	-	transposable_element	NA
FBgn0003249	0.76389408423554	0.0441227606328726	0.0877569131946576	0.502783872251772	0.615116233803918	NA	chr3R	20081059	20082450	-	protein_coding	Rh3
FBgn0039851	3.48787493374635	0.129198197732793	0.15685329772988	0.823688118787836	0.4101167920712	NA	chr3R	31499234	31506992	+	protein_coding	mey
FBti0019295	0.967023433550897	-0.101917925317266	0.102082042493234	-0.998392301212246	0.318089165364224	NA	chr3R	4714634	4716016	+	transposable_element	NA
FBti0019324	0	NA	NA	NA	NA	NA	chr3R	7471056	7471765	-	transposable_element	NA
FBgn0037323	0.550557188194801	0.0036269816513681	0.0781234377678687	0.0464262935041991	0.962970479917716	NA	chr3R	5400593	5404135	-	protein_coding	CG2663
FBti0062811	0	NA	NA	NA	NA	NA	chr3R	17733315	17733338	-	transposable_element	NA
FBgn0003429	2.34778689105926	-0.0145049968612288	0.126803384779617	-0.114389666225695	0.908928905382598	NA	chr3R	24662490	24711595	+	protein_coding	slo
FBgn0284232	0	NA	NA	NA	NA	NA	chr3R	24712779	24717430	+	protein_coding	CG46316
FBgn0266171	0	NA	NA	NA	NA	NA	chr3R	21362967	21365290	-	protein_coding	pre-mod(mdg4)-AB
FBgn0286879	0.265533073324862	-0.00768559337116721	0.0574858754210852	-0.133695334982204	0.893643494191056	NA	chr3R	5163821	5164106	+	pseudogene	CR46401
FBgn0051010	0.0715660842192608	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	30704761	30706121	-	protein_coding	CG31010
FBti0019442	0.336135045994975	-0.0216101316051283	0.057329169871883	-0.376948273512799	0.706212045885454	NA	chr3R	27725625	27730996	+	transposable_element	NA
FBgn0262846	0	NA	NA	NA	NA	NA	chr3R	18564263	18565173	-	protein_coding	CG43210
FBgn0038938	2.29505361760041	-0.061789891467574	0.142954218218488	-0.43223552433504	0.665570242688853	NA	chr3R	22298804	22304420	+	protein_coding	CG7084
FBgn0051206	0.143132168438522	-0.0181871816467354	0.0571925665763138	-0.317999046650016	0.750485660068158	NA	chr3R	20106935	20107963	-	protein_coding	CG31206
FBti0059897	0	NA	NA	NA	NA	NA	chr3R	7643134	7643583	+	transposable_element	NA
FBti0062531	0	NA	NA	NA	NA	NA	chr3R	4635606	4635662	-	transposable_element	NA
FBgn0038641	0	NA	NA	NA	NA	NA	chr3R	18680603	18686739	+	protein_coding	ChT
RR48391_transposable_element	0.296322764874554	0.0212115021648245	0.0575835532451114	0.368360425320318	0.712604502058916	NA	chr3R	2952262	2959723	-	transposable_element	NA
FBgn0053096	7.19071666870818	-0.00816362262317837	0.204528601250551	-0.0399143326325191	0.968161424420882	NA	chr3R	25097671	25102146	+	protein_coding	CG33096
FBgn0051465	0	NA	NA	NA	NA	NA	chr3R	21880809	21883990	+	protein_coding	CG31465
FBti0062586	0.0749188935517645	0.0141668483980337	0.056966462836393	0.248687520563119	0.803602502784138	NA	chr3R	4594136	4594229	+	transposable_element	NA
FBti0019310	0.119048095553837	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	5927613	5927798	+	transposable_element	NA
FBtr0472813_df_nrg	0	NA	NA	NA	NA	NA	chr3R	13464230	13464252	-	miRNA	NA
FBti0059825	0	NA	NA	NA	NA	NA	chr3R	7327451	7327567	-	transposable_element	NA
FBgn0038207	0.803570025537031	0.0271369324998758	0.0885981419157826	0.306292343305246	0.759382068419002	NA	chr3R	14130679	14132072	-	protein_coding	CG14356
FBgn0259731	0	NA	NA	NA	NA	NA	chr3R	13813108	13814648	+	protein_coding	tal-2A
FBti0019383	0.435138012431424	-0.0194129297705133	0.0664343204023489	-0.292212363322782	0.770124259401847	NA	chr3R	15601218	15608683	-	transposable_element	NA
FBgn0039033	0.0715660842192608	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	22987280	22988503	+	protein_coding	Or94a
FBgn0037461	0	NA	NA	NA	NA	NA	chr3R	6628203	6629321	-	protein_coding	CG15177
FBgn0263537	0	NA	NA	NA	NA	NA	chr3R	21316715	21316865	+	pre_miRNA	mir-4951
FBti0062462	0.336135045994975	-0.0216101316051283	0.057329169871883	-0.376948273512799	0.706212045885454	NA	chr3R	4588436	4588495	+	transposable_element	NA
FBgn0000206	0.146484977771025	0.0033326522376275	0.0572090489926401	0.0582539352831445	0.953546359483498	NA	chr3R	25961993	25966948	+	protein_coding	boss
FBgn0038350	5.44130440622441	-0.0252690820187121	0.187707948593436	-0.134619136845629	0.89291301032441	NA	chr3R	15548627	15552833	-	protein_coding	AOX4
FBgn0039192	0	NA	NA	NA	NA	NA	chr3R	24364080	24364980	-	protein_coding	CG17784
FBtr0472724_df_nrg	0	NA	NA	NA	NA	NA	chr3R	29215605	29215631	+	miRNA	NA
FBti0019357	2.21321115810247	-0.0777490313595769	0.138589338307018	-0.561002976919762	0.574795507792016	NA	chr3R	11379290	11388387	-	transposable_element	NA
FBgn0051583	0.217086950441138	-0.0110017748971041	0.056966462836393	-0.193127225200923	0.846859331384149	NA	chr3R	8139532	8139606	-	tRNA	tRNA:Asn-GTT-1-10
FBgn0265317	0.0749188935517645	0.0141668483980337	0.056966462836393	0.248687520563119	0.803602502784138	NA	chr3R	27438870	27440944	-	protein_coding	CG44290
FBti0061724	0	NA	NA	NA	NA	NA	chr3R	4343872	4343975	-	transposable_element	NA
FBgn0038006	0	NA	NA	NA	NA	NA	chr3R	12234979	12236904	-	protein_coding	Cyp313a2
FBgn0085307	4.68772809107165	0.0282061499152354	0.189523768664097	0.148826451236449	0.881690578006341	NA	chr3R	17120464	17120808	+	protein_coding	CG34278
FBgn0012027	0	NA	NA	NA	NA	NA	chr3R	8642700	8642793	-	tRNA	tRNA:Tyr-GTA-1-5
FBgn0051141	1.35358404972004	0.00158599796261619	0.115268584050315	0.0137591519465868	0.989022131471018	NA	chr3R	23923299	23924319	+	protein_coding	CG31141
FBgn0052865	2.83390594456129	-0.168441095790229	0.142857975062988	-1.17908080186606	0.238366002415948	NA	chr3R	12475335	12478267	-	ncRNA	lncRNA:alphagamma-element:CR32865
FBti0019315	0.632457810869529	-0.00580664280034096	0.0819167357010687	-0.0708846946920665	0.943489524597843	NA	chr3R	6206341	6206493	+	transposable_element	NA
FBgn0265038	0.0715660842192608	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	4646432	4648242	-	ncRNA	asRNA:CR44155
FBgn0266259	0	NA	NA	NA	NA	NA	chr3R	30618625	30621906	-	protein_coding	CG44954
FBgn0266239	0.0715660842192608	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	7467939	7468662	-	ncRNA	lncRNA:CR44934
FBgn0267941	0.214698252657782	-0.0229562396678694	0.057396162109027	-0.399961231279939	0.689185071724704	NA	chr3R	6037786	6038372	-	ncRNA	lncRNA:CR46221
FBgn0267690	0.515193101334589	-0.0101068343376525	0.0707054031021463	-0.142942885468759	0.886335288615115	NA	chr3R	6306883	6309030	+	protein_coding	CG46026
FBgn0085316	0.238096191107674	-0.0215544250410388	0.057338999361525	-0.375912124052552	0.706982226799645	NA	chr3R	5853331	5854282	+	protein_coding	CG34287
FBgn0266454	0.285024114869939	0.00556952647612241	0.0572502273980449	0.0972839188462789	0.922500926322686	NA	chr3R	17124476	17124786	+	protein_coding	CG45079
FBgn0051501	0	NA	NA	NA	NA	NA	chr3R	7346729	7347836	+	protein_coding	nxf4
FBti0064282	0	NA	NA	NA	NA	NA	chr3R	20872139	20872265	+	transposable_element	NA
FBtr0304284_df_nrg	0	NA	NA	NA	NA	NA	chr3R	10408147	10408169	+	miRNA	NA
FBgn0266173	0	NA	NA	NA	NA	NA	chr3R	21355691	21359768	-	protein_coding	pre-mod(mdg4)-K
FBgn0039838	0.143132168438522	-0.0181871816467354	0.0571925665763138	-0.317999046650016	0.750485660068158	NA	chr3R	31257598	31260049	+	protein_coding	CAH6
FBti0063164	0	NA	NA	NA	NA	NA	chr3R	4979014	4979122	+	transposable_element	NA
FBgn0266244	0.0749188935517645	0.0141668483980337	0.056966462836393	0.248687520563119	0.803602502784138	NA	chr3R	10461027	10462078	+	ncRNA	lncRNA:CR44939
FBti0062388	0.66406677688897	-0.00136600607454084	0.0761348960918028	-0.0179419181566062	0.985685188535059	NA	chr3R	4487994	4489196	+	transposable_element	NA
FBgn0037406	0.367888849093815	0.0126341942522709	0.057755510911278	0.218753051491122	0.826842420541689	NA	chr3R	6173548	6174971	+	protein_coding	Osi1
FBti0062522	0	NA	NA	NA	NA	NA	chr3R	4626263	4626320	+	transposable_element	NA
FBgn0037385	1.09222306019743	-0.00455742824812553	0.104235963846764	-0.0437222248438683	0.965125823291144	NA	chr3R	5830061	5831785	+	protein_coding	glob3
FBgn0038859	0.336135045994975	-0.0216101316051283	0.057329169871883	-0.376948273512799	0.706212045885454	NA	chr3R	21128949	21129717	-	protein_coding	Obp93a
FBgn0267142	0	NA	NA	NA	NA	NA	chr3R	12244988	12245353	+	ncRNA	lncRNA:CR45582
FBgn0051086	0	NA	NA	NA	NA	NA	chr3R	26185250	26186227	+	protein_coding	CG31086
FBgn0283558	0	NA	NA	NA	NA	NA	chr3R	6451550	6451609	-	pre_miRNA	mir-9375
FBti0020359	0	NA	NA	NA	NA	NA	chr3R	12483202	12485253	-	transposable_element	NA
FBgn0022981	1.1372916698825	0.0591687673358227	0.101915890155102	0.580564691588094	0.561533874815552	NA	chr3R	4645980	4648884	+	protein_coding	rpk
FBti0020392	0.119048095553837	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	29079438	29080748	+	transposable_element	NA
FBti0063159	0.119048095553837	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	4953413	4953446	+	transposable_element	NA
FBgn0003357	0.250856910121591	0.0262317160549563	0.0572626105611472	0.458095008206883	0.646884185075143	NA	chr3R	29922215	29923455	+	protein_coding	Jon99Ciii
FBgn0038398	1.08375455819901	0.0443009953208077	0.101862137173825	0.434911308067387	0.663626806237011	NA	chr3R	16083877	16087222	+	protein_coding	sxe2
FBti0059721	0	NA	NA	NA	NA	NA	chr3R	12472389	12473289	-	transposable_element	NA
FBgn0004190	0	NA	NA	NA	NA	NA	chr3R	24557214	24557321	+	snRNA	snRNA:U6:96Ac
FBgn0267683	0	NA	NA	NA	NA	NA	chr3R	13105069	13105491	-	ncRNA	lncRNA:CR46019
FBgn0085332	0.149837787103529	0.0244994449775632	0.0572188573433592	0.428170818416503	0.668526760313674	NA	chr3R	10151152	10151880	-	protein_coding	CG34303
FBgn0051131	0	NA	NA	NA	NA	NA	chr3R	27961991	27963219	-	protein_coding	CG31131
FBgn0267746	0.0715660842192608	-0.0109599392895651	0.056966462836393	-0.192392835079859	0.847434504345902	NA	chr3R	28137646	28137965	-	ncRNA	lncRNA:CR46077
FBgn0265205	2.97637958075551	-0.0163250115871115	0.157725340069311	-0.103502782621598	0.917563941144805	NA	chr3R	21223622	21224589	-	ncRNA	lncRNA:CR44265
FBtr0304199_df_nrg	0	NA	NA	NA	NA	NA	chr3R	20735938	20735960	+	miRNA	NA
RR48323_transposable_element	5.28443726845421	0.0249030444631085	0.191223191397592	0.130230252309355	0.896384260505483	NA	chr3R	3902651	3909384	-	transposable_element	NA
FBgn0038140	0.146484977771025	0.0033326522376275	0.0572090489926401	0.0582539352831445	0.953546359483498	NA	chr3R	13338329	13345106	+	protein_coding	PK2-R1
